partition,ppn,nproc,estimated_nodes,last_node_ranks,message_size_bytes,optimal_algorithm,optimal_predicted_time_sec,predicted_time_sec__binomial,predicted_time_sec__circ_graph,predicted_time_sec__nb,predicted_time_sec__pipelined_tree,predicted_time_sec__release_gather,predicted_time_sec__scatter_recursive_doubling_allgather,predicted_time_sec__scatter_ring_allgather,predicted_time_sec__tree
single_node,32,8,1,8,64,release_gather,8.11120881566142e-07,6.045268776044374e-06,2.8550336573779133e-06,7.583382953632446e-06,6.2097980547449944e-06,8.11120881566142e-07,1.457897258500399e-05,2.7544293648323396e-05,6.237167298959829e-06
single_node,32,8,1,8,96,release_gather,8.195144627285252e-07,6.051166640549647e-06,2.888628802284601e-06,7.590791921648262e-06,6.217929307488589e-06,8.195144627285252e-07,1.468892219818052e-05,2.7687676355998356e-05,6.251708690048746e-06
single_node,32,8,1,8,128,release_gather,8.220639370675182e-07,6.0998186942971475e-06,2.8906301162605375e-06,7.599211327168667e-06,6.242744237331659e-06,8.220639370675182e-07,1.4704939458223722e-05,2.7761555860118345e-05,6.257893084448887e-06
single_node,32,8,1,8,192,release_gather,8.31356425350701e-07,6.115471899440567e-06,2.9197250182472914e-06,7.621152591471689e-06,6.274038205219903e-06,8.31356425350701e-07,1.4789452361743187e-05,2.7864242837020582e-05,6.289803048818348e-06
single_node,32,8,1,8,256,release_gather,8.376797723458407e-07,6.121901832034109e-06,2.9612154514389007e-06,7.642637271163383e-06,6.286520533995841e-06,8.376797723458407e-07,1.4828193543743753e-05,2.7957848604354027e-05,6.303220848787707e-06
single_node,32,8,1,8,384,release_gather,8.91407001122989e-07,6.189781485220491e-06,3.072359469587997e-06,7.690484358395022e-06,6.367557489769004e-06,8.91407001122989e-07,1.5002912789193305e-05,2.821547881257936e-05,6.375494134110596e-06
single_node,32,8,1,8,512,release_gather,9.72754884218547e-07,6.292499146597476e-06,3.3997962084085607e-06,7.700615215618921e-06,6.453077889150975e-06,9.72754884218547e-07,1.5066056141479274e-05,2.8271944015966408e-05,6.467565642850339e-06
single_node,32,8,1,8,768,release_gather,1.0523901736349504e-06,6.531827283774848e-06,3.6167688925097297e-06,7.713820899300305e-06,6.658040133142967e-06,1.0523901736349504e-06,1.5226370984125116e-05,2.8553285227104884e-05,6.668675624520866e-06
single_node,32,8,1,8,1024,release_gather,1.3067138163282376e-06,6.7678875370554815e-06,3.7966549111946003e-06,7.737799001556431e-06,6.857861907063059e-06,1.3067138163282376e-06,1.5424212123505356e-05,2.8743745559511815e-05,6.8691719387245705e-06
single_node,32,8,1,8,1536,release_gather,1.4575639687903175e-06,7.984355895034816e-06,4.083132941668379e-06,8.34385931081021e-06,8.025323014475917e-06,1.4575639687903175e-06,1.661882109118838e-05,2.9236251665808963e-05,8.045775210015011e-06
single_node,32,8,1,8,2048,release_gather,1.558876951349443e-06,8.55685383259488e-06,4.248837900363366e-06,8.881585354289091e-06,8.621654876415543e-06,1.558876951349443e-06,1.6967737147103576e-05,2.94804051366813e-05,8.645580340673715e-06
single_node,32,8,1,8,3072,release_gather,2.179973746277583e-06,9.458185102603775e-06,5.161252474465675e-06,9.910229980141239e-06,9.599206110123002e-06,2.179973746277583e-06,1.7028367782105118e-05,2.9506738451199446e-05,9.607609560193118e-06
single_node,32,8,1,8,4096,release_gather,2.353630004296996e-06,9.966537125453358e-06,5.680788870313809e-06,1.044072132758685e-05,1.0114970815430424e-05,2.353630004296996e-06,1.700953830940533e-05,2.9506738451199446e-05,1.0128691073361936e-05
single_node,32,8,1,8,6144,release_gather,2.6382210154311204e-06,1.0456911777988075e-05,6.440872609482373e-06,1.095591671874071e-05,1.0630777650735175e-05,2.6382210154311204e-06,1.698376029473958e-05,2.9506738451199446e-05,1.0640097980879706e-05
single_node,32,8,1,8,8192,release_gather,5.810517078531797e-06,2.0964645547062994e-05,1.8555486998550954e-05,2.1071627671290047e-05,2.1018487257321684e-05,5.810517078531797e-06,2.0756023874450976e-05,3.113267365729467e-05,2.1036592663478054e-05
single_node,32,8,1,8,12288,release_gather,6.520620519496505e-06,2.350298705009781e-05,2.3150915642885884e-05,2.356840899963932e-05,2.3563347766243687e-05,6.520620519496505e-06,2.3345135373893296e-05,3.329550243298103e-05,2.355451918520912e-05
single_node,32,8,1,8,16384,release_gather,7.861465352348e-06,2.824694148962965e-05,2.810074166359985e-05,2.82809973086723e-05,2.82883021849397e-05,7.861465352348e-06,2.816991819374413e-05,3.655753691846467e-05,2.8282962898343502e-05
single_node,32,8,1,8,24576,release_gather,1.0499603510308472e-05,3.347704366476147e-05,3.338922629301624e-05,3.356416251165335e-05,3.3576482978171825e-05,1.0499603510308472e-05,3.356416251165335e-05,3.937355853722409e-05,3.356416251165335e-05
single_node,32,8,1,8,32768,release_gather,1.3149120486019959e-05,3.996377242505679e-05,4.030359444989928e-05,4.0187650416085946e-05,4.0187650416085946e-05,1.3149120486019959e-05,4.0187650416085946e-05,4.328970297767014e-05,4.0137901658178736e-05
single_node,32,8,1,8,49152,release_gather,2.115948831856348e-05,5.090594385515079e-05,5.214295189503645e-05,5.147785824110507e-05,5.147785824110507e-05,2.115948831856348e-05,5.1676007171866885e-05,5.2738390193822384e-05,5.176322459883547e-05
single_node,32,8,1,8,65536,release_gather,2.6772659403045544e-05,6.248881198437763e-05,6.407288580764423e-05,6.311454068494883e-05,6.32751614420807e-05,2.6772659403045544e-05,6.335748161488557e-05,6.422598665268913e-05,6.352339766080467e-05
single_node,32,8,1,8,98304,release_gather,4.283050851359673e-05,8.373665185712377e-05,8.50569695024718e-05,8.321474755259142e-05,9.230114720701177e-05,4.283050851359673e-05,8.310497916964857e-05,8.377827087133401e-05,8.349201729676258e-05
single_node,32,8,1,8,131072,release_gather,5.062481925167499e-05,0.0001004562197588345,0.00010143223728844547,9.92708382720352e-05,0.00011172549371087052,5.062481925167499e-05,9.915833385493914e-05,0.00010050614877731,0.00010016915051681473
single_node,32,8,1,8,196608,release_gather,8.415101543436043e-05,0.00014054620045601053,0.00014573095486330673,0.0001410566215759142,0.0001622774470408835,8.415101543436043e-05,0.0001406066121297008,0.00014221748044263832,0.00014383577471840624
single_node,32,8,1,8,262144,release_gather,0.0001439620274768466,0.00018631551346784753,0.00019095382446396162,0.00018761229469975576,0.0002470839034446363,0.0001439620274768466,0.00018654304337597705,0.00018995131584558238,0.00019841838757982935
single_node,32,8,1,8,393216,release_gather,0.00016851038577597472,0.0002290622937574902,0.00022819309577850797,0.00023000601130227074,0.0003215078600182351,0.00016851038577597472,0.00022813832357456757,0.00023316553100677563,0.0002590224851764297
single_node,32,8,1,8,524288,release_gather,0.0002215795098313865,0.00029124437255592406,0.0002821235894361609,0.0002935426493362687,0.00044703506849370575,0.0002215795098313865,0.0002907977927247993,0.00029751974871954366,0.0003417618663042962
single_node,32,8,1,8,786432,release_gather,0.00036768102923528587,0.0004288700231625089,0.00040266898837913387,0.0004262219357300601,0.0007823370320114934,0.00036768102923528587,0.00042779349055724667,0.0004321765304571241,0.0005048941821651706
single_node,32,8,1,8,1048576,release_gather,0.0004564838516517526,0.0005382463547453617,0.0004954292416472914,0.0005331688962993195,0.0010470229379409297,0.0004564838516517526,0.0005345664288733502,0.0005340505796945803,0.0006003787947091889
single_node,32,8,1,8,1572864,release_gather,0.0006686918168155025,0.0007659334133769396,0.0006896740365779519,0.0007448754870309298,0.0015290593058702611,0.0006686918168155025,0.0007528167121288202,0.0007461142026650512,0.000784539039719187
single_node,32,8,1,8,2097152,release_gather,0.0009007622951836108,0.0009968896604662307,0.0009200225400203731,0.0009803152313138392,0.0017965008662620555,0.0009007622951836108,0.0009878348085403785,0.000975226945330564,0.0010499382359624241
single_node,32,8,1,8,3145728,circ_graph,0.0012800595699610947,0.0013731422992513214,0.0012800595699610947,0.0013528673924508873,0.0035098511067212686,0.0013014887726910894,0.001360162972272371,0.0013477376760854072,0.0017431808465022671
single_node,32,8,1,8,4194304,circ_graph,0.0015973596966288855,0.001769705699281329,0.0015973596966288855,0.0017559313133701838,0.005143812324707695,0.0017075384300297934,0.0017827995082087254,0.0017538687576736667,0.0023041240000610673
single_node,32,8,1,8,6291456,release_gather,0.0024257239587297213,0.002504402499495369,0.0024332803096503266,0.002504402499495369,0.008043798591460288,0.0024257239587297213,0.002544258255516918,0.0024810181474337147,0.0030985624176374385
single_node,32,8,1,8,8388608,release_gather,0.0030816346453873887,0.003160998849033338,0.0031087003413746376,0.003160998849033338,0.011114168877057398,0.0030816346453873887,0.0031848068547902187,0.0031372666679298036,0.003779929741585241
single_node,32,8,1,8,12582912,scatter_ring_allgather,0.005214335340539163,0.005365972253523174,0.005340106235435448,0.005267129456264156,0.017417677464947517,0.005349628741003261,0.00535163931643816,0.005214335340539163,0.005979602463650521
single_node,32,8,1,8,16777216,scatter_ring_allgather,0.00711060158064645,0.007394965922345835,0.007372071490541172,0.0072345365644243,0.021420171797093802,0.007288782509588284,0.00737521338239536,0.00711060158064645,0.008355272755700477
single_node,32,8,1,8,25165824,circ_graph,0.010903315660692844,0.011156759662181435,0.010903315660692844,0.011172023805671685,0.02557419046957206,0.01106314148966964,0.011235538020688473,0.010965126441501681,0.012209869272170853
single_node,32,8,1,8,33554432,circ_graph,0.013914823046417992,0.014369619912693659,0.013914823046417992,0.014454522968314959,0.026895183026991617,0.014256597541398923,0.014455624719180535,0.014184515818843644,0.015303368484003361
single_node,32,16,1,16,2,release_gather,7.490756641653625e-07,7.367738498530789e-06,2.8857840764962023e-06,8.946100734923475e-06,7.632299557635966e-06,7.490756641653625e-07,1.3139854578807136e-05,4.259244150490376e-05,7.5669466255447425e-06
single_node,32,16,1,16,3,release_gather,7.490756641653625e-07,7.367738498530789e-06,2.8857840764962023e-06,8.946100734923475e-06,7.632299557635966e-06,7.490756641653625e-07,1.3139854578807136e-05,4.259244150490376e-05,7.5669466255447425e-06
single_node,32,16,1,16,4,release_gather,7.488231967236625e-07,7.367738498530789e-06,2.8848265576528256e-06,8.946100734923475e-06,7.63218156326133e-06,7.488231967236625e-07,1.3685650568759117e-05,4.259244150490376e-05,7.566829641518076e-06
single_node,32,16,1,16,6,release_gather,7.497098695646736e-07,7.383287399350076e-06,2.900406663586349e-06,8.957260502767977e-06,7.633143762218126e-06,7.497098695646736e-07,1.4746227424861464e-05,4.278104198289746e-05,7.568724268535296e-06
single_node,32,16,1,16,8,release_gather,7.512135250990963e-07,7.393020253549093e-06,2.9114617794283377e-06,8.96853025569227e-06,7.634645788742194e-06,7.512135250990963e-07,1.531617366266068e-05,4.324879334647843e-05,7.570937127810346e-06
single_node,32,16,1,16,12,release_gather,7.528751226617552e-07,7.3862170838644004e-06,2.933914672486627e-06,8.972949290108889e-06,7.652161205812168e-06,7.528751226617552e-07,1.5760539938662823e-05,4.4183510474876556e-05,7.587146059745998e-06
single_node,32,16,1,16,16,release_gather,7.535495248082501e-07,7.387884962689622e-06,2.937730694765463e-06,8.974717177490539e-06,7.660663551519564e-06,7.535495248082501e-07,1.668445451757502e-05,4.4476882191398904e-05,7.5949711376142005e-06
single_node,32,16,1,16,24,release_gather,7.568429556573801e-07,7.388266775883522e-06,2.9811771077986136e-06,8.977600094938224e-06,7.66522700956544e-06,7.568429556573801e-07,1.7158213832996426e-05,4.5507596836783246e-05,7.598816072362653e-06
single_node,32,16,1,16,32,release_gather,7.58559129412035e-07,7.3919260437962966e-06,2.993345135622585e-06,8.977569982741085e-06,7.675737168094664e-06,7.58559129412035e-07,1.747695571912381e-05,4.5751073824758545e-05,7.613771552325645e-06
single_node,32,16,1,16,48,release_gather,7.62086775747655e-07,7.402938414547624e-06,3.1232615046141636e-06,8.984630300088167e-06,7.725024001111231e-06,7.62086775747655e-07,1.7747577321605372e-05,4.6010515225679905e-05,7.679125624520476e-06
single_node,32,16,1,16,64,release_gather,7.718958932004614e-07,7.405373193935461e-06,3.2506923386125243e-06,8.99011472693257e-06,7.731891287662741e-06,7.718958932004614e-07,1.8065680170689872e-05,4.6247001768331236e-05,7.685417157493665e-06
single_node,32,16,1,16,96,release_gather,7.847638378403302e-07,7.412898453220632e-06,3.294097626415122e-06,9.003925226709744e-06,7.74509287992556e-06,7.847638378403302e-07,1.8268682263718037e-05,4.649713953376316e-05,7.701919705683606e-06
single_node,32,16,1,16,128,release_gather,7.855401612260705e-07,7.426386384607797e-06,3.294097626415122e-06,9.021820632646185e-06,7.75359476564896e-06,7.855401612260705e-07,1.830108673036262e-05,4.66179451594282e-05,7.712822299264145e-06
single_node,32,16,1,16,192,release_gather,7.957431015039223e-07,7.444248424151301e-06,3.3351432284023675e-06,9.047544747916684e-06,7.81538550603335e-06,7.957431015039223e-07,1.8395758907525648e-05,4.6806717027781115e-05,7.793743071154748e-06
single_node,32,16,1,16,256,release_gather,8.064092244102092e-07,7.456792504755611e-06,3.3563556940701303e-06,9.059060138597636e-06,7.846463153649355e-06,8.064092244102092e-07,1.841561993243178e-05,4.6876582123209455e-05,7.833129711662307e-06
single_node,32,16,1,16,384,release_gather,8.695083150395347e-07,7.4968129248874794e-06,3.506526404412273e-06,9.099599016235002e-06,7.916298312993423e-06,8.695083150395347e-07,1.8552230765911542e-05,4.6933614372896496e-05,7.910837725372819e-06
single_node,32,16,1,16,512,release_gather,9.68996054941317e-07,7.650049228116525e-06,3.880029259093854e-06,9.1187702544548e-06,8.045616649388063e-06,9.68996054941317e-07,1.863321394974807e-05,4.696896966025576e-05,8.055938516309044e-06
single_node,32,16,1,16,768,release_gather,1.061588321223218e-06,7.99876250110009e-06,4.143746217144003e-06,9.128067948956477e-06,8.297849490322136e-06,1.061588321223218e-06,1.885295157168303e-05,4.723067666979351e-05,8.329194801107216e-06
single_node,32,16,1,16,1024,release_gather,1.3458112947481984e-06,8.369419858043852e-06,4.31556193858425e-06,9.166979977454013e-06,8.586406125847594e-06,1.3458112947481984e-06,1.8901675787482534e-05,4.7398635399752e-05,8.617700184703502e-06
single_node,32,16,1,16,1536,release_gather,1.4984370691433561e-06,8.832407674985671e-06,4.640844089085469e-06,9.272896937114049e-06,8.929716991367845e-06,1.4984370691433561e-06,1.918478716679964e-05,4.805976895571673e-05,8.961259095251043e-06
single_node,32,16,1,16,2048,release_gather,1.5991861644527845e-06,9.669880720412139e-06,4.781396660739055e-06,9.956969043477091e-06,9.806454250425461e-06,1.5991861644527845e-06,1.947160522962003e-05,4.810672346161135e-05,9.831502966724265e-06
single_node,32,16,1,16,3072,release_gather,2.2079272167541504e-06,1.1031383366599237e-05,5.9570213940919744e-06,1.1336061566484891e-05,1.130690763660253e-05,2.2079272167541504e-06,1.9659077592330523e-05,4.818472537047608e-05,1.1308703193267886e-05
single_node,32,16,1,16,4096,release_gather,2.3838102424536353e-06,1.1795737341985181e-05,6.460297658126697e-06,1.2134616165130253e-05,1.211803758994609e-05,2.3838102424536353e-06,1.969156191288021e-05,4.818472537047608e-05,1.211996195546361e-05
single_node,32,16,1,16,6144,release_gather,2.6673930687570343e-06,1.2470628818010875e-05,7.293281798781839e-06,1.276593202285566e-05,1.2755345998949175e-05,2.6673930687570343e-06,1.9678951647172957e-05,4.818472537047608e-05,1.2759285774977041e-05
single_node,32,16,1,16,8192,release_gather,5.841766869581896e-06,2.4875334113902447e-05,2.1178276550957552e-05,2.4888166050097235e-05,2.4855134774310986e-05,5.841766869581896e-06,2.3957322262188324e-05,4.402485200052434e-05,2.4896211498922122e-05
single_node,32,16,1,16,12288,release_gather,6.575087926503565e-06,2.6406864087753892e-05,2.5707214098325785e-05,2.6410671200053477e-05,2.6371504105206013e-05,6.575087926503565e-06,2.609859476993478e-05,4.4446819387219975e-05,2.6396197280719494e-05
single_node,32,16,1,16,16384,release_gather,7.924737720970599e-06,3.217959083189717e-05,3.178369822596114e-05,3.2245802887258665e-05,3.2221674094177005e-05,7.924737720970599e-06,3.20950873428003e-05,4.7495062388276984e-05,3.223804704312197e-05
single_node,32,16,1,16,24576,release_gather,1.0608776610403651e-05,3.86345284093639e-05,3.860622319976826e-05,3.8854756990154253e-05,3.8844535840028316e-05,1.0608776610403651e-05,3.8854756990154253e-05,4.957417062785967e-05,3.880246066676744e-05
single_node,32,16,1,16,32768,release_gather,1.3154635571357379e-05,4.672025977758661e-05,4.7447012779258115e-05,4.7200300262358395e-05,4.7200300262358395e-05,1.3154635571357379e-05,4.7200300262358395e-05,5.292318948469391e-05,4.710343417595841e-05
single_node,32,16,1,16,49152,release_gather,2.127099142194e-05,5.973248234939194e-05,6.237481812666094e-05,6.103363979643026e-05,6.11013512063837e-05,2.127099142194e-05,6.133654295334686e-05,6.348724659124148e-05,6.129833562843585e-05
single_node,32,16,1,16,65536,release_gather,2.7065914555843135e-05,7.061924573558777e-05,7.341256168685085e-05,7.1673005996499e-05,7.213771977965034e-05,2.7065914555843135e-05,7.202871114294697e-05,7.355889293280233e-05,7.219909617765672e-05
single_node,32,16,1,16,98304,release_gather,4.557807192712667e-05,9.744178904106422e-05,0.00010001576957329181,9.649434501144144e-05,0.00010494635431049683,4.557807192712667e-05,9.604505930231056e-05,9.761478858798933e-05,9.705618147400747e-05
single_node,32,16,1,16,131072,release_gather,5.40446673397739e-05,0.00011964336874866212,0.00012171665539355167,0.0001173291405501075,0.0001299211363919297,5.40446673397739e-05,0.00011712334829963514,0.0001203971180700691,0.00011917753031823503
single_node,32,16,1,16,196608,release_gather,8.777372427350062e-05,0.00015861949988440617,0.00016580213569646968,0.00015981115452823186,0.00017888000601842344,8.777372427350062e-05,0.0001590071081893973,0.00016166023667120953,0.00016408690539295917
single_node,32,16,1,16,262144,release_gather,0.00014612382496137787,0.00020619104828301755,0.00021267029854091422,0.00020815802560447775,0.0002689392117234866,0.00014612382496137787,0.00020530390811670233,0.00021237389139140404,0.0002249516186172005
single_node,32,16,1,16,393216,release_gather,0.00017347562786596986,0.00027202658875460776,0.0002708550036312253,0.00027310927371842716,0.0003670929959591662,0.00017347562786596986,0.0002670234892038655,0.0002774495725587961,0.0003128740748210769
single_node,32,16,1,16,524288,release_gather,0.00022367854397701076,0.00033209183166405757,0.0003211434194916684,0.0003349624262738163,0.0004852766746504223,0.00022367854397701076,0.00032861670846004285,0.0003399213246843122,0.0003989409624594846
single_node,32,16,1,16,786432,release_gather,0.0003856990156377082,0.0004710782943738646,0.0004482685085230741,0.0004698130186736715,0.0008115176816422021,0.0003856990156377082,0.0004710312822734376,0.00047845729943706,0.000594413777315669
single_node,32,16,1,16,1048576,release_gather,0.0004732884365127058,0.0005771930759004879,0.0005364407972392079,0.0005735820546813722,0.001075727837784701,0.0004732884365127058,0.0005752908070919018,0.0005755615105656634,0.0006851083673886023
single_node,32,16,1,16,1572864,release_gather,0.000701456080280172,0.0008352170767194046,0.0007597081902073863,0.0008076986497780705,0.0015708094760090196,0.000701456080280172,0.0008218271980852432,0.0008091066216812439,0.0008619287854658071
single_node,32,16,1,16,2097152,release_gather,0.0009939782369553587,0.0011464809415086244,0.0010782920898110547,0.001116456689177619,0.0018495961625394643,0.0009939782369553587,0.00113367451123939,0.0011078913655405008,0.001224496324383758
single_node,32,16,1,16,3145728,release_gather,0.0014924344149129657,0.001601863786061126,0.0015607421784958363,0.0015774064914849755,0.0036127848765754762,0.0014924344149129657,0.0015919420140794811,0.0015678735098413848,0.0022948092961340974
single_node,32,16,1,16,4194304,release_gather,0.001919190763893018,0.0020262460560919963,0.0019792730742951956,0.0020127372038275166,0.005254284617617417,0.001919190763893018,0.002064678612338434,0.002008893484848881,0.003048518808845667
single_node,32,16,1,16,6291456,release_gather,0.0027850249177631963,0.00294597956169396,0.002997750485509645,0.0029358324319052635,0.00819073517329424,0.0027850249177631963,0.0030518278714955077,0.002921097769092666,0.004186927510195577
single_node,32,16,1,16,8388608,release_gather,0.003768469045585151,0.003904789746289274,0.003935609758620075,0.003889862473319428,0.011231866638258392,0.003768469045585151,0.003987333690265927,0.003879399823417958,0.005268167913924695
single_node,32,16,1,16,12582912,scatter_ring_allgather,0.006673863371942099,0.006918316119772962,0.00689481125414775,0.006762850662301472,0.01723337792211717,0.0068972445262614635,0.006906333408359229,0.006673863371942099,0.008584584194353045
single_node,32,16,1,16,16777216,scatter_ring_allgather,0.008560624983344237,0.009007743051718475,0.00894834750520252,0.008745161703490111,0.020784313811328614,0.008841187000763404,0.008952161187716466,0.008560624983344237,0.011199212287375184
single_node,32,16,1,16,25165824,scatter_ring_allgather,0.014064335468883854,0.014389355440939795,0.014309191160826937,0.014332462793067885,0.025437487643556956,0.014173792842821817,0.014390306599525187,0.014064335468883854,0.016559585266246627
single_node,32,16,1,16,33554432,scatter_ring_allgather,0.017622266245343948,0.017951318239481734,0.01789191930421217,0.017993344385979753,0.027068547194263323,0.017750150673269748,0.017993344385979753,0.017622266245343948,0.01983291812270274
single_node,32,32,1,32,2,release_gather,7.733215132743016e-07,8.489662589394995e-06,3.0423738195524547e-06,1.0061001561790066e-05,8.711229140269569e-06,7.733215132743016e-07,1.3385208865877811e-05,5.7857573931514244e-05,8.663043252914035e-06
single_node,32,32,1,32,3,release_gather,7.733215132743016e-07,8.489662589394995e-06,3.0423738195524547e-06,1.0061001561790066e-05,8.711229140269569e-06,7.733215132743016e-07,1.3385208865877811e-05,5.7857573931514244e-05,8.663043252914035e-06
single_node,32,32,1,32,4,release_gather,7.730608740446378e-07,8.489662589394995e-06,3.0413643433811277e-06,1.0061001561790066e-05,8.71123217467823e-06,7.730608740446378e-07,1.3966308536116259e-05,5.7857573931514244e-05,8.663046270537938e-06
single_node,32,32,1,32,6,release_gather,7.734985571384402e-07,8.524894025998798e-06,3.0604990707889743e-06,1.0090904044770985e-05,8.713577872686839e-06,7.734985571384402e-07,1.5151192146254456e-05,5.7857573931514244e-05,8.667864128798807e-06
single_node,32,32,1,32,8,release_gather,7.738967680112194e-07,8.54735848722983e-06,3.074818792124696e-06,1.0118606246468449e-05,8.715105173014975e-06,7.738967680112194e-07,1.5765783989218735e-05,5.7857573931514244e-05,8.67323478454157e-06
single_node,32,32,1,32,12,release_gather,7.75611126311784e-07,8.556196050269898e-06,3.0960506284829955e-06,1.0146719582300038e-05,8.763701175803392e-06,7.75611126311784e-07,1.643097429716535e-05,5.82802724445119e-05,8.71702567494366e-06
single_node,32,32,1,32,16,release_gather,7.785259240507978e-07,8.569952294111699e-06,3.103710292256655e-06,1.0153672583682412e-05,8.778473895248873e-06,7.785259240507978e-07,1.7817718716918417e-05,5.8665777547687133e-05,8.736053763178158e-06
single_node,32,32,1,32,24,release_gather,7.819273176006535e-07,8.57285344120985e-06,3.163270391954021e-06,1.0172100040215087e-05,8.782972645087437e-06,7.819273176006535e-07,1.8628146072043226e-05,6.041507416010283e-05,8.738754272132151e-06
single_node,32,32,1,32,32,release_gather,7.841095526467762e-07,8.579887476457927e-06,3.1705966649888266e-06,1.01741161545931e-05,8.803127798879755e-06,7.841095526467762e-07,1.9089501665854284e-05,6.105668199820851e-05,8.7610200976788e-06
single_node,32,32,1,32,48,release_gather,7.911956895948857e-07,8.597910695377605e-06,3.264130477218744e-06,1.0186019283251791e-05,8.876101485259554e-06,7.911956895948857e-07,1.9438836548186218e-05,6.149556679551343e-05,8.82525706583352e-06
single_node,32,32,1,32,64,release_gather,8.014977261639402e-07,8.604203488782949e-06,3.379940073201568e-06,1.0190843691984972e-05,8.89014218268641e-06,8.014977261639402e-07,2.004525394384949e-05,6.176214547728665e-05,8.84056168998652e-06
single_node,32,32,1,32,96,release_gather,8.173960093602107e-07,8.609964083947013e-06,3.4075614422271136e-06,1.0225057960271305e-05,8.907476853032602e-06,8.173960093602107e-07,2.0379553822795244e-05,6.212574035029823e-05,8.858729146532126e-06
single_node,32,32,1,32,128,release_gather,8.17855177158225e-07,8.622793432359104e-06,3.4075614422271136e-06,1.0273103946479374e-05,8.92504664020874e-06,8.17855177158225e-07,2.0430177412748496e-05,6.232156808949723e-05,8.877778953064389e-06
single_node,32,32,1,32,192,release_gather,8.239498044426969e-07,8.639254931748715e-06,3.4549462807449552e-06,1.0343254910163604e-05,8.96905017978765e-06,8.239498044426969e-07,2.055689828099275e-05,6.253273803741268e-05,8.936596180128284e-06
single_node,32,32,1,32,256,release_gather,8.32178621091499e-07,8.652078504019774e-06,3.490225505035527e-06,1.036830831324522e-05,8.996810126850062e-06,8.32178621091499e-07,2.0586053048031668e-05,6.260294802574278e-05,8.970851107661955e-06
single_node,32,32,1,32,384,release_gather,8.888054389021743e-07,8.700843260206327e-06,3.6344401239823916e-06,1.0460522359314339e-05,9.058542240436431e-06,8.888054389021743e-07,2.0827720916382965e-05,6.270615908751613e-05,9.051032883343033e-06
single_node,32,32,1,32,512,release_gather,9.75029580743219e-07,8.975428397685554e-06,4.057806416501521e-06,1.050867039576742e-05,9.251323881767837e-06,9.75029580743219e-07,2.0925407179294066e-05,6.273698805437628e-05,9.270251172554266e-06
single_node,32,32,1,32,768,release_gather,1.0641329741915913e-06,9.539366110733404e-06,4.327940949078494e-06,1.0509704239894913e-05,9.639695682434798e-06,1.0641329741915913e-06,2.1211951219332336e-05,6.298849537591653e-05,9.670987558595368e-06
single_node,32,32,1,32,1024,release_gather,1.3499699719720476e-06,1.0079560295216613e-05,4.497779086754468e-06,1.0661180393069867e-05,1.0117845794497826e-05,1.3499699719720476e-06,2.1344538816750214e-05,6.319851082193178e-05,1.0159087726382362e-05
single_node,32,32,1,32,1536,release_gather,1.5066953455773246e-06,1.041321344664754e-05,4.839538401881679e-06,1.0922783076429656e-05,1.0502864223685149e-05,1.5066953455773246e-06,2.166575730773225e-05,6.394248979514997e-05,1.0544495125036292e-05
single_node,32,32,1,32,2048,release_gather,1.6066321137235261e-06,1.1179226558387159e-05,4.966421085681748e-06,1.149818070038898e-05,1.1406085245165196e-05,1.6066321137235261e-06,2.172079957937338e-05,6.403749220266462e-05,1.1423083444458717e-05
single_node,32,32,1,32,3072,release_gather,2.2110902316533793e-06,1.2474231242877275e-05,6.174633596693076e-06,1.2754140596770627e-05,1.2852726102633352e-05,2.2110902316533793e-06,2.172079957937338e-05,6.405905686426055e-05,1.284367349235853e-05
single_node,32,32,1,32,4096,release_gather,2.385553099834663e-06,1.3403033011343157e-05,6.666047404694923e-06,1.3768065599061145e-05,1.3873307733340964e-05,2.385553099834663e-06,2.1743135928493865e-05,6.405905686426055e-05,1.3863536292859799e-05
single_node,32,32,1,32,6144,release_gather,2.6651244876261036e-06,1.4144799495188205e-05,7.458852150071967e-06,1.4441713208533545e-05,1.4546637499622987e-05,2.6651244876261036e-06,2.1703812533969895e-05,6.405905686426055e-05,1.4548168786711028e-05
single_node,32,32,1,32,8192,release_gather,5.874126661846365e-06,2.8042185649583394e-05,2.3913104472190484e-05,2.8111427223831994e-05,2.8068444317944016e-05,5.874126661846365e-06,2.7400475211602926e-05,5.362165688650453e-05,2.809649246557646e-05
single_node,32,32,1,32,12288,release_gather,6.667254476836892e-06,2.9667778856633612e-05,2.8956782412298336e-05,2.9687923453189746e-05,2.9658532761993938e-05,6.667254476836892e-06,2.9450656434371792e-05,5.174159769119053e-05,2.965506437362502e-05
single_node,32,32,1,32,16384,release_gather,8.042271739674203e-06,3.613097921009593e-05,3.56687722546703e-05,3.624136659818907e-05,3.6232128683843835e-05,8.042271739674203e-06,3.61945025532531e-05,5.56143334162422e-05,3.6147645916785943e-05
single_node,32,32,1,32,24576,release_gather,1.075579106610991e-05,4.2376179156078416e-05,4.246345734917413e-05,4.270921612967855e-05,4.2724893489933705e-05,1.075579106610991e-05,4.270921612967855e-05,5.751877896024069e-05,4.254689717445519e-05
single_node,32,32,1,32,32768,release_gather,1.330342970883587e-05,5.1138506790800396e-05,5.202278670913874e-05,5.1752281320214386e-05,5.1752281320214386e-05,1.330342970883587e-05,5.1752281320214386e-05,6.091581214664607e-05,5.151913134055359e-05
