partition,ppn,nproc,estimated_nodes,last_node_ranks,message_size_bytes,algorithm,predicted_time_sec,is_optimal
regular_ppn,2,64,32,2,4096,circ_graph,0.00013523074474622556,0
regular_ppn,2,64,32,2,4096,nb,0.00011333413125812244,0
regular_ppn,2,64,32,2,4096,pipelined_tree,0.0001966087245999768,0
regular_ppn,2,64,32,2,4096,release_gather,8.982365235027287e-06,1
regular_ppn,2,64,32,2,4096,scatter_recursive_doubling_allgather,0.0002625864299320143,0
regular_ppn,2,64,32,2,4096,scatter_ring_allgather,0.0009542268235986395,0
regular_ppn,2,64,32,2,4096,tree,0.00020060135751747153,0
regular_ppn,2,64,32,2,16384,binomial,0.0002079962814894485,0
regular_ppn,2,64,32,2,16384,circ_graph,0.00014888488930396034,0
regular_ppn,2,64,32,2,16384,nb,0.00017823651600765362,0
regular_ppn,2,64,32,2,16384,pipelined_tree,0.0002960955188786709,0
regular_ppn,2,64,32,2,16384,release_gather,2.263050078050599e-05,1
regular_ppn,2,64,32,2,16384,scatter_recursive_doubling_allgather,0.0002695954164111149,0
regular_ppn,2,64,32,2,16384,scatter_ring_allgather,0.001493722203404099,0
regular_ppn,2,64,32,2,16384,tree,0.00025766134107525627,0
regular_ppn,2,64,32,2,131072,binomial,0.0004927482557034317,0
regular_ppn,2,64,32,2,131072,circ_graph,0.00030095304797617947,0
regular_ppn,2,64,32,2,131072,nb,0.00038542340079087886,0
regular_ppn,2,64,32,2,131072,pipelined_tree,0.0014723792984568254,0
regular_ppn,2,64,32,2,131072,release_gather,8.068418244882649e-05,1
regular_ppn,2,64,32,2,131072,scatter_recursive_doubling_allgather,0.0003814765102140205,0
regular_ppn,2,64,32,2,131072,scatter_ring_allgather,0.0025907242471976985,0
regular_ppn,2,64,32,2,131072,tree,0.0006560284010257695,0
regular_ppn,2,64,32,2,1048576,binomial,0.002635721242165618,0
regular_ppn,2,64,32,2,1048576,circ_graph,0.0010868922988744119,0
regular_ppn,2,64,32,2,1048576,nb,0.0036726243118930346,0
regular_ppn,2,64,32,2,1048576,pipelined_tree,0.009291481325197633,0
regular_ppn,2,64,32,2,1048576,release_gather,0.00047337215691272864,1
regular_ppn,2,64,32,2,1048576,scatter_recursive_doubling_allgather,0.0009117225063759733,0
regular_ppn,2,64,32,2,1048576,scatter_ring_allgather,0.004146637929114329,0
regular_ppn,2,64,32,2,1048576,tree,0.0033587724215733785,0
regular_ppn,2,64,32,2,4194304,binomial,0.009533733248596871,0
regular_ppn,2,64,32,2,4194304,circ_graph,0.0031955215315084226,0
